,villa_name,price,agents,position,locality
122,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 2.31 Cr10,123 / sq ft2290 Area in sq ftReady to moveConstruction Status",Full Basket property services Pvt ltdAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
123,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 2.31 Cr10,123 / sq ft2290 Area in sq ftReady to moveConstruction Status",Full Basket property services Pvt ltdAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
124,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 1.83 Cr9,976 / sq ft1840 Area in sq ftReady to moveConstruction Status",Full Basket property services Pvt ltdAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
125,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 1.83 Cr9,976 / sq ft1840 Area in sq ftReady to moveConstruction Status",Full Basket property services Pvt ltdAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
126,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 3.36 Cr10,052 / sq ft3350 Area in sq ftReady to moveConstruction Status",Full Basket property services Pvt ltdAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
127,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 3.36 Cr10,052 / sq ft3350 Area in sq ftReady to moveConstruction Status",Full Basket property services Pvt ltdAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
128,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 1.17 Cr6,500 / sq ft1800 Area in sq ftUnder ConstructionConstruction Status",SudheerAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
129,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 98 L5,993 / sq ft1635 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
130,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 1.29 Cr7,295 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
131,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 1.27 Cr7,195 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
132,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
133,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
134,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
135,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
136,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
137,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
138,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
139,"3 BHK Apartment in BSCPL Bollineni BionKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
140,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
141,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
142,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
143,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
144,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
145,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
146,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
147,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 86 L7,107 / sq ft1210 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
148,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.21 Cr6,836 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
149,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.32 Cr7,285 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
150,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.23 Cr7,000 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
151,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 85 L6,967 / sq ft1220 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
152,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 86 L7,049 / sq ft1220 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
153,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.3 Cr7,185 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
154,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.3 Cr7,185 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
155,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 89 L6,768 / sq ft1315 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
156,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 89.49 L7,395 / sq ft1210 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
157,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 86.38 L7,415 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
158,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 84 L7,029 / sq ft1195 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
159,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.29 Cr7,295 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
160,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 87 L7,467 / sq ft1165 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
161,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.32 Cr7,286 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
162,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.2 Cr5,985 / sq ft2005 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
163,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 75.3 L6,000 / sq ft1255 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
164,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 90.7 L7,496 / sq ft1210 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
165,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.32 Cr7,285 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
166,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.29 Cr7,295 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
167,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 92.25 L7,380 / sq ft1250 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
168,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 90.18 L7,391 / sq ft1220 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
169,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 89.49 L7,395 / sq ft1210 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
170,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.21 Cr6,836 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
171,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.21 Cr6,836 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
172,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.21 Cr6,836 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
173,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.19 Cr7,329 / sq ft1630 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
174,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 92.25 L7,380 / sq ft1250 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
175,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 88.28 L7,295 / sq ft1210 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
176,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.3 Cr7,185 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
177,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.1 Cr7,073 / sq ft1555 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
178,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.1 Cr7,073 / sq ft1555 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
179,"2 BHK Apartment in AR Green ValleyKondapur, Hyderabad","Specifications 1.31 Cr7,217 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
180,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.3 Cr7,162 / sq ft1815 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
181,"3 BHK ApartmentKondapur, Hyderabad","Specifications 91.4 L7,491 / sq ft1220 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
182,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.3 Cr7,395 / sq ft1770 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
183,"3 BHK ApartmentKondapur, Hyderabad","Specifications 54.6 L5,967 / sq ft915 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
184,"3 BHK ApartmentKondapur, Hyderabad","Specifications 85.5 L6,000 / sq ft1425 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
185,"3 BHK ApartmentKondapur, Hyderabad","Specifications 80.1 L6,022 / sq ft1330 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
186,"3 BHK ApartmentKondapur, Hyderabad","Specifications 76.8 L6,000 / sq ft1280 Area in sq ftUnder ConstructionConstruction Status",Sunitha kritiAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
187,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.14 Cr7,195 / sq ft1596 Area in sq ftUnder ConstructionConstruction Status",Sunitha kritiAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
188,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.09 Cr7,200 / sq ft1525 Area in sq ftUnder ConstructionConstruction Status",Sunitha kritiAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
189,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.19 Cr7,221 / sq ft1650 Area in sq ftUnder ConstructionConstruction Status",Sunitha kritiAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
190,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.47 Cr7,200 / sq ft2045 Area in sq ftUnder ConstructionConstruction Status",Sunitha kritiAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
191,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.19 Cr7,200 / sq ft1660 Area in sq ftUnder ConstructionConstruction Status",Sunitha kritiAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
192,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.47 Cr7,200 / sq ft2055 Area in sq ftUnder ConstructionConstruction Status",Sunitha kritiAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
193,"3 BHK ApartmentKondapur, Hyderabad","Specifications 94.8 L6,000 / sq ft1580 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
194,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.15 Cr6,000 / sq ft1930 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
195,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.86 Cr9,510 / sq ft1960 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
196,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.89 Cr9,397 / sq ft2015 Area in sq ftUnder ConstructionConstruction Status",BestpropinAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
197,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.35 Cr9,316 / sq ft2525 Area in sq ftUnder ConstructionConstruction Status",BestpropinAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
198,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.28 Cr10,500 / sq ft2176 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
199,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.78 Cr10,500 / sq ft1704 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
200,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.74 Cr9,431 / sq ft1855 Area in sq ftUnder ConstructionConstruction Status",BestpropinAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
201,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.74 Cr9,431 / sq ft1855 Area in sq ftUnder ConstructionConstruction Status",BestpropinAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
202,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.03 Cr10,500 / sq ft1940 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
203,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.73 Cr10,500 / sq ft1654 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
204,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.23 Cr10,500 / sq ft2127 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
205,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.23 Cr10,500 / sq ft2127 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
206,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.6 Cr10,600 / sq ft2458 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
207,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.1 Cr10,500 / sq ft2008 Area in sq ftReady to moveConstruction Status",BestpropinAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
208,"3 BHK ApartmentKondapur, Hyderabad","Specifications 32 L12,075 / sq ft265 Area in sq ftReady to moveConstruction Status",Sunitha kritiAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
209,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.98 Cr11,119 / sq ft2680 Area in sq ftReady to moveConstruction Status",EXP Global India Pvt LtdAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
210,"3 BHK ApartmentKondapur, Hyderabad","Specifications 2.37 Cr9,500 / sq ft2500 Area in sq ftUnder ConstructionConstruction Status",EXP Global India Pvt LtdAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
211,"3 BHK ApartmentKondapur, Hyderabad","Specifications 9.75 Cr24,375 / sq ft4000 Area in sq ftReady to moveConstruction Status",Lanar RealtorsAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
212,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.76 Cr7,950 / sq ft2218 Area in sq ftReady to moveConstruction Status",Hi-Tech PropertyAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
213,"3 BHK ApartmentKondapur, Hyderabad","Specifications 60 L4,444 / sq ft1350 Area in sq ftUnder ConstructionConstruction Status",TlrinfraAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
214,"3 BHK ApartmentKondapur, Hyderabad","Specifications 85 L5,882 / sq ft1445 Area in sq ftReady to moveConstruction Status",kavithaAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
215,"3 BHK ApartmentKondapur, Hyderabad","Specifications 84 L5,936 / sq ft1415 Area in sq ftReady to moveConstruction Status",kavithaAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
216,"3 BHK ApartmentKondapur, Hyderabad","Specifications 70 L5,000 / sq ft1400 Area in sq ftUnder ConstructionConstruction Status",TlrinfraAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
217,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.11 Cr6,836 / sq ft1635 Area in sq ftUnder ConstructionConstruction Status",Gopal KrishnaAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
218,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.15 Cr6,861 / sq ft1686 Area in sq ftUnder ConstructionConstruction Status",Gopal KrishnaAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
219,"3 BHK ApartmentKondapur, Hyderabad","Specifications 73 L6,426 / sq ft1136 Area in sq ftReady to moveConstruction Status",Hi-Tech PropertyAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
220,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 32.5 L12,264 / sq ft265 Area in sq ftReady to moveConstruction Status",RameshAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
221,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 65 L5,701 / sq ft1140 Area in sq ftReady to moveConstruction Status",RameshAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
222,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 49.3 L5,700 / sq ft865 Area in sq ftReady to moveConstruction Status",balarajuAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
223,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 80.4 L6,000 / sq ft1340 Area in sq ftReady to moveConstruction Status",balarajuAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
224,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 64.98 L5,700 / sq ft1140 Area in sq ftReady to moveConstruction Status",balarajuAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
225,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 1.06 Cr7,000 / sq ft1525 Area in sq ftReady to moveConstruction Status",RameshAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
226,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 84.9 L6,000 / sq ft1415 Area in sq ftUnder ConstructionConstruction Status",RameshAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
227,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 12 Cr13,333 / sq ft9000 Area in sq ftReady to moveConstruction Status",Venu GopalAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
228,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 1.05 Cr7,200 / sq ft1470 Area in sq ftReady to moveConstruction Status",SudheerAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
229,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 60 L5,263 / sq ft1140 Area in sq ftUnder ConstructionConstruction Status",sumanAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
230,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 1 Cr6,895 / sq ft1461 Area in sq ftUnder ConstructionConstruction Status",Gopal KrishnaAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
231,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 1 Cr6,900 / sq ft1460 Area in sq ftUnder ConstructionConstruction Status",Gopal KrishnaAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
232,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 2.1 Cr9,910 / sq ft2119 Area in sq ftReady to moveConstruction Status",Hi-Tech PropertyAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
233,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 87 L6,041 / sq ft1440 Area in sq ftUnder ConstructionConstruction Status",Gopal KrishnaAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
234,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 75 L5,773 / sq ft1299 Area in sq ftUnder ConstructionConstruction Status",BharathAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
235,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 75 L5,773 / sq ft1299 Area in sq ftReady to moveConstruction Status",BharathAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
236,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 95 L7,450 / sq ft1275 Area in sq ftReady to moveConstruction Status",Hi-Tech PropertyAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
237,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 1.5 Cr11,673 / sq ft1285 Area in sq ftReady to moveConstruction Status",Hi-Tech PropertyAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
238,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 2 Cr10,225 / sq ft1956 Area in sq ftReady to moveConstruction Status",Venu GopalAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
239,"1 RK Studio ApartmentKondapur, Hyderabad","Specifications 1.87 Cr7,957 / sq ft2350 Area in sq ftUnder ConstructionConstruction Status",KarimullaAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
240,"3 BHK ApartmentKondapur, Hyderabad","Specifications 97 L6,158 / sq ft1575 Area in sq ftUnder ConstructionConstruction Status",KarimullaAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
241,"3 BHK ApartmentKondapur, Hyderabad","Specifications 50 L4,000 / sq ft1250 Area in sq ftUnder ConstructionConstruction Status",TlrinfraAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
242,"3 BHK ApartmentKondapur, Hyderabad","Specifications 1.6 Cr8,888 / sq ft1800 Area in sq ftReady to moveConstruction Status",LathaAGENT0,Ready to moveConstruction Status,"Kondapur, Hyderabad"
243,"3 BHK ApartmentKondapur, Hyderabad","Specifications 70 L5,185 / sq ft1350 Area in sq ftUnder ConstructionConstruction Status",TlrinfraAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
244,"3 BHK ApartmentKondapur, Hyderabad","Specifications 62 L4,592 / sq ft1350 Area in sq ftUnder ConstructionConstruction Status",TlrinfraAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
245,"3 BHK ApartmentKondapur, Hyderabad","Specifications 84 L5,813 / sq ft1445 Area in sq ftUnder ConstructionConstruction Status",KK infraAGENT0,Under ConstructionConstruction Status,"Kondapur, Hyderabad"
